"SiteID","SiteName","Latitude","Longitude","SpeciesID","SpeciesDesc","Kingdom","SpeciesType","PhenophaseID","PhenophaseCategory","PhenophaseDesc","Year","FirstYes","LastYes","NumLastNo","NumFirstNo","LastNo","FirstNo","TotDays","aveDays","YesDays","YesDurationGroup"
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,38,143,21,28,17,171,155,131,106,"E. 101-200 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,38,38,21,0,17,38,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,38,59,21,14,17,73,57,40,22,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,54,59,16,14,38,73,36,21,6,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2019,59,59,5,14,54,73,20,11,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,38,38,21,16,17,54,38,20,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,38,87,21,14,17,101,85,68,50,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,38,38,21,0,17,38,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,17,17,0,21,17,38,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,3,"red maple","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,17,17,0,21,17,38,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,80,80,7,1,73,81,9,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,38,87,21,14,17,101,85,68,50,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,54,101,16,21,38,122,85,67,48,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,54,54,16,0,38,54,17,9,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,54,80,16,1,38,81,44,36,27,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,54,80,16,1,38,81,44,36,27,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2019,54,54,0,5,54,59,6,4,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,81,"sweetgum","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,54,87,16,14,38,101,64,49,34,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",392,"Seed cones","Unripe seed cones",2019,122,122,21,0,101,122,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",393,"Seed cones","Ripe seed cones",2019,122,143,21,28,101,171,71,47,22,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",481,"Needles","Breaking needle buds (deciduous)",2019,59,101,21,21,38,122,85,64,43,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",487,"Needles","Needles (deciduous)",2019,59,59,21,0,38,59,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",490,"Pollen cones","Pollen cones (conifers)",2019,80,101,7,21,73,122,50,36,22,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",495,"Pollen cones","Open pollen cones (conifers)",2019,80,143,7,28,73,171,99,82,64,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,296,"bald cypress","Plantae","Deciduous conifer",503,"Pollen cones","Pollen release (conifers)",2019,80,143,7,28,73,171,99,82,64,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",371,"Leaves","Breaking leaf buds",2019,80,80,7,1,73,81,9,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",390,"Fruits","Ripe fruits",2019,87,87,6,14,81,101,21,11,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",467,"Leaves","Increasing leaf size",2019,54,101,16,21,38,122,85,67,48,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",471,"Leaves","Falling leaves",2019,54,81,16,20,38,101,64,46,28,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2019,80,101,7,21,73,122,50,36,22,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",498,"Leaves","Colored leaves",2019,54,81,16,20,38,101,64,46,28,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",500,"Flowers","Flowers or flower buds",2019,80,80,7,1,73,81,9,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",501,"Flowers","Open flowers",2019,80,80,7,1,73,81,9,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,305,"live oak","Plantae","Semi-evergreen broadleaf",502,"Flowers","Pollen release (flowers)",2019,73,87,14,14,59,101,43,29,15,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,59,81,21,20,38,101,64,44,23,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,59,80,21,1,38,81,44,33,22,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,59,80,21,1,38,81,44,33,22,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,171,171,28,0,143,171,29,15,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,309,"trumpet creeper","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,171,171,28,0,143,171,29,15,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",371,"Leaves","Breaking leaf buds",2019,59,59,0,14,59,73,15,8,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",390,"Fruits","Ripe fruits",2019,81,81,1,20,80,101,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2019,143,143,0,28,143,171,29,15,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",500,"Flowers","Flowers or flower buds",2019,38,143,21,28,17,171,155,131,106,"E. 101-200 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,722,"wax myrtle","Plantae","Evergreen broadleaf",516,"Fruits","Fruits",2019,81,81,1,20,80,101,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,38,143,21,28,17,171,155,131,106,"E. 101-200 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,59,59,21,0,38,59,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,59,59,21,0,38,59,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,122,143,21,28,101,171,71,47,22,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,171,171,28,0,143,171,29,15,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,812,"American beautyberry","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,171,171,28,0,143,171,29,15,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,59,101,5,21,54,122,69,56,43,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,87,101,6,21,81,122,42,29,15,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,80,80,7,0,73,80,8,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,80,80,7,0,73,80,8,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2019,81,81,1,6,80,87,8,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,885,"honeylocust","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,54,54,0,5,54,59,6,4,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,38,80,21,1,17,81,65,54,43,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,87,87,6,14,81,101,21,11,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,73,81,14,20,59,101,43,26,9,"B. 2-20 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,54,54,16,5,38,59,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,54,54,16,5,38,59,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,80,101,7,21,73,122,50,36,22,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,38,81,21,20,17,101,85,65,44,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,38,101,21,21,17,122,106,85,64,"D. 51-100 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,38,38,21,0,17,38,22,12,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,38,80,21,1,17,81,65,54,43,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,59,80,21,1,38,81,44,33,22,"C. 21-50 Days"
27476,"Ring Levee Trail",29.785265,-90.110191,1616,"possumhaw","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,80,101,7,21,73,122,50,36,22,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,84,89,14,18,70,107,38,22,6,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,45,129,21,21,24,150,127,106,85,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,45,45,21,0,24,45,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,45,67,21,3,24,70,47,35,23,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,45,67,21,3,24,70,47,35,23,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2019,67,67,22,3,45,70,26,14,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,2,"boxelder","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2019,84,84,14,3,70,87,18,10,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,77,89,12.5,18,64.5,107,43.5,29,13,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,45,45,21,22,24,67,44,23,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,67,89,22,18,45,107,63,43,23,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,67,129,22,21,45,150,106,85,63,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2019,213,213,0,21,213,234,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,24,45,21,22,3,67,65,44,22,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,24,24,21,21,3,45,43,22,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2019,24,24,21,21,3,45,43,22,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2019,89,89,2,18,87,107,21,11,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,3,"red maple","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,45,45,21,22,24,67,44,23,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,67,67,0,17,67,84,18,10,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,89,89,2,18,87,107,21,11,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,45,87,21,20,24,107,84,64,43,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,45,45,21,0,24,45,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,67,67,22,17,45,84,40,21,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,67,67,22,17,45,84,40,21,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2019,89,89,2,18,87,107,21,11,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,81,"sweetgum","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,67,67,22,17,45,84,40,21,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,87,150,3,28,84,178,95,80,64,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,234,234,21,0,213,234,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,87,213,3,21,84,234,151,139,127,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,87,87,3,2,84,89,6,4,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,178,213,28,21,150,234,85,61,36,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,178,178,28,0,150,178,29,15,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,201,"common buttonbush","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,234,234,21,0,213,234,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",392,"Seed cones","Unripe seed cones",2019,89,89,2,18,87,107,21,11,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",393,"Seed cones","Ripe seed cones",2019,129,129,22,0,107,129,23,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",481,"Needles","Breaking needle buds (deciduous)",2019,24,107,21,22,3,129,127,106,84,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",487,"Needles","Needles (deciduous)",2019,45,45,21,0,24,45,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",490,"Pollen cones","Pollen cones (conifers)",2019,87,89,20,18,67,107,41,22,3,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",491,"Seed cones","Recent cone or seed drop",2019,213,213,0,21,213,234,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",495,"Pollen cones","Open pollen cones (conifers)",2019,87,89,20,18,67,107,41,22,3,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,296,"bald cypress","Plantae","Deciduous conifer",503,"Pollen cones","Pollen release (conifers)",2019,24,87,21,20,3,107,105,85,64,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",371,"Leaves","Breaking leaf buds",2019,67,67,22,20,45,87,43,22,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",467,"Leaves","Increasing leaf size",2019,67,87,22,20,45,107,63,42,21,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",483,"Leaves","Leaves",2019,67,107,22,22,45,129,85,63,41,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2019,67,107,22,22,45,129,85,63,41,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",500,"Flowers","Flowers or flower buds",2019,67,67,22,20,45,87,43,22,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",501,"Flowers","Open flowers",2019,67,67,22,20,45,87,43,22,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,305,"live oak","Plantae","Semi-evergreen broadleaf",516,"Fruits","Fruits",2019,129,129,22,0,107,129,23,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,67,87,22,20,45,107,63,42,21,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,67,67,22,17,45,84,40,21,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,67,67,22,17,45,84,40,21,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2019,213,213,0,21,213,234,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,150,150,21,0,129,150,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,150,150,21,0,129,150,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",371,"Leaves","Breaking leaf buds",2019,67,67,0,17,67,84,18,10,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2019,67,150,22,28,45,178,134,109,84,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",500,"Flowers","Flowers or flower buds",2019,87,129,3,21,84,150,67,55,43,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",501,"Flowers","Open flowers",2019,107,107,20,22,87,129,43,22,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,24,89,21,18,3,107,105,86,66,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,24,129,21,21,3,150,148,127,106,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,234,234,21,0,213,234,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,67,89,22,18,45,107,63,43,23,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,129,129,22,0,107,129,23,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,67,89,22,18,45,107,63,43,23,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,67,67,22,0,45,67,23,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,45,87,21,2,24,89,66,55,43,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,107,107,18,0,89,107,19,10,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,87,89,3,18,84,107,24,14,3,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,3,3,0,21,3,24,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,67,89,22,18,45,107,63,43,23,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2019,89,89,2,18,87,107,21,11,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,67,67,22,0,45,67,23,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2019,89,89,2,18,87,107,21,11,1,"A. One Day"
